MEC_CO_ENTIDADE,MEC_CO_UF,MEC_CO_MUNICIPIO,MEC_NO_ENTIDADE,MEC_NU_ANO_CENSO,MEC_TP_SITUACAO_FUNCIONAMENTO,MEC_TP_DEPENDENCIA,MEC_TP_LOCALIZACAO,MEC_TP_LOCALIZACAO_DIFERENCIADA,MEC_TP_CATEGORIA_ESCOLA_PRIVADA,MEC_DT_ANO_LETIVO_INICIO,MEC_DT_ANO_LETIVO_TERMINO,MEC_IN_REGULAR,MEC_IN_EJA,MEC_IN_PROFISSIONALIZANTE,MEC_IN_ESPECIAL_EXCLUSIVA,MEC_IN_COMUM_CRECHE,MEC_IN_COMUM_PRE,MEC_IN_COMUM_FUND_AI,MEC_IN_COMUM_FUND_AF,MEC_IN_COMUM_MEDIO_MEDIO,MEC_IN_COMUM_MEDIO_INTEGRADO,MEC_IN_COMUM_MEDIO_NORMAL
52047075,52,5208004,ESCOLA MATERNAL PEQUENO PRINCIPE,2018,4,4,1,,,,,,,,,,,,,,,
52071065,52,5210406,COLEGIO GIRO VESTIBULARES E SUPLETIVOS ME,2018,4,4,1,,,,,,,,,,,,,,,
52024458,52,5211404,ESCOLA MUNICIPAL DE 1º GRAU CESARIO LOPES DE OLIVEIRA,2018,4,3,2,,,,,,,,,,,,,,,
52093999,52,5221403,COLEGIO PITAGORAS TRINDADE,2018,4,4,1,,,,,,,,,,,,,,,
52071928,52,5211909,ESCOLA MUNICIPAL PROFA TEREZA FRANCO SEVERINO,2018,4,3,1,,,,,,,,,,,,,,,
52238350,52,5200134,ESCOLA EDUCANDARIO HORAS FELIZES,2018,4,4,1,,,,,,,,,,,,,,,
52074609,52,5201306,ESCOLA SONHO MEU,2018,4,4,1,,,,,,,,,,,,,,,
52073971,52,5219209,ESC MUL RURAL SAO JUDAS TADEU,2018,4,3,2,,,,,,,,,,,,,,,
52006131,52,5204656,ESC MUL JOAO DORVA,2018,4,3,2,,,,,,,,,,,,,,,
52083063,52,5200852,ESC MUL GODOFREDO AMARAL,2018,4,3,1,,,,,,,,,,,,,,,
52077578,52,5201306,CRECHE MUNICIPAL NOSSA SENHORA DE FATIMA,2018,4,3,1,,,,,,,,,,,,,,,
52094235,52,5208707,COLEGIO OLIMPO,2018,4,4,1,,,,,,,,,,,,,,,
52049981,52,5217302,ESC MUL ANTONIO JACOB DE PINA,2018,4,3,2,,,,,,,,,,,,,,,
52065707,52,5206602,CRECHE ESCOLA CORACAO DE MARIA,2018,4,3,1,,,,,,,,,,,,,,,
52028283,52,5200852,ESC MUL DR MANOEL DE J S LIMA,2018,4,3,1,,,,,,,,,,,,,,,
52040402,52,5200803,ESCOLA SANTA HELENA,2018,4,4,1,,,,,,,,,,,,,,,
52085368,52,5208004,ESCOLA ESTADUAL JOSE FRANCISCO DOURADO,2018,4,2,1,,,,,,,,,,,,,,,
52050289,52,5217302,ESC MUL JORGE PEREIRA DA SILVA,2018,4,3,2,,,,,,,,,,,,,,,
52077292,52,5210208,NUCLEO INF CHAPEUZINHO VERMELHO,2018,4,3,1,,,,,,,,,,,,,,,
52050416,52,5217302,ESC MUL MENINO JESUS,2018,4,3,2,,,,,,,,,,,,,,,
52089967,52,5221700,ESCOLA GOTINHAS DO SABER,2018,4,4,1,,,,,,,,,,,,,,,
52090825,52,5215231,ESC DO PIU PIU,2018,4,4,1,,,,,,,,,,,,,,,
52004597,52,5201702,ESC EST HERMES DE OLIVEIRA COSTA,2018,4,2,1,,,,,,,,,,,,,,,
52063925,52,5221809,COLEGIO ESTADUAL MARIA PAULA JUNQUEIRA UCHOA,2018,4,2,1,,,,,,,,,,,,,,,
52080480,52,5208707,CENTRO EDUCACIONAL PAULO FREIRE-SOBEM,2018,4,3,1,,,,,,,,,,,,,,,
52046206,52,5208004,COLEGIO DO PLANALTO,2018,4,4,1,,,,,,,,,,,,,,,
52058697,52,5204508,ESC MUL JUNQUERLANDIA,2018,4,3,2,,,,,,,,,,,,,,,
52093492,52,5217302,ESCOLA MUNICIPAL FURNAS,2018,4,3,2,,,,,,,,,,,,,,,
52137201,52,5214606,COLEGIO RENOVACAO,2018,4,4,1,,,,,,,,,,,,,,,
52091481,52,5208004,COLEGIO MARIA MONTESSORI,2018,4,4,1,,,,,,,,,,,,,,,
52023427,52,5210406,ESC CORACAO IMACULADO DE MARIA,2018,4,4,1,,,,,,,,,,,,,,,
52050300,52,5217302,ESC MUL JOSE AFONSO PEREIRA,2018,4,3,2,,,,,,,,,,,,,,,
52081370,52,5208707,ESCOLA COMERCIAL ANA NERI,2018,4,4,1,,,,,,,,,,,,,,,
52036731,52,5208707,ESC MUL SAO LUIZ,2018,4,3,1,,,,,,,,,,,,,,,
52084515,52,5210562,ESCOLA JB LTDA,2018,4,4,1,,,,,,,,,,,,,,,
52063038,52,5219209,ESC MUL RURAL SANTOS REIS,2018,4,3,2,,,,,,,,,,,,,,,
52089983,52,5207600,ESCOLA EDUCANDARIO LUPA LTDA,2018,4,4,1,,,,,,,,,,,,,,,
52050548,52,5217302,ESC MUL SERRA DO MISAEL,2018,4,3,2,,,,,,,,,,,,,,,
52053083,52,5211909,ESCOLA MUNICIPAL UBALDINA RIBEIRO,2018,4,3,1,,,,,,,,,,,,,,,
52049957,52,5217302,ESC MUL AGUA FRIA,2018,4,3,2,,,,,,,,,,,,,,,
52084388,52,5208707,ESCOLA MONTEIRO LOBATO,2018,1,4,1,0,1,23/01/2018,14/12/2018,1,0,0,0,1,1,1,1,0,0,0
52084426,52,5208707,CENTRO DE EDUCACAO INFANTIL BETEL,2018,1,4,1,0,4,16/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52084442,52,5208707,ESCOLA PIAGET,2018,1,4,1,0,1,22/01/2018,13/12/2018,1,0,0,0,0,0,1,0,0,0,0
52084469,52,5208707,ANJOS ESCOLA E BERCARIO LTDA,2018,1,4,1,0,1,15/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52084493,52,5203500,CENTRO MUNICIPAL DE EDUCACAO INFANTIL SNAK GOMES DA SILVA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,0,0,0,0,0,0
52084507,52,5218052,CENTRO MUNICIPAL DE EDUCACAO INFANTIL EUGENIA VIEIRA TERRA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52084523,52,5212303,CENTRO MUNICIPAL DE EDUCACAO INFANTIL AUDA LONGHI NERY,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,0,0,0,0,0,0
52084531,52,5216452,CENTRO MUNICIPAL DE EDUCACAO INFANTIL NOSSA SENHORA DABADIA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,0,0,0,0,0,0
52084574,52,5203906,UNIAO BENEFICENTE D BRAULIA DE PAIVA,2018,1,3,1,0,,18/01/2018,21/12/2018,1,0,0,0,1,0,0,0,0,0,0
52084590,52,5217104,CRECHE MUNICIPAL SININHO,2018,1,3,1,0,,22/01/2018,14/12/2018,1,0,0,0,1,1,0,0,0,0,0
52084604,52,5222005,CRECHE N S DA MEDALHA MILAGROSA,2018,1,3,1,0,,20/01/2018,22/12/2018,1,0,0,0,1,0,0,0,0,0,0
52084612,52,5215702,ESCOLA MUNICIPAL HELIO DE FIGUEIREDO ARANTES,2018,1,3,1,3,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52084620,52,5218003,ESC MUL VEREADOR MAURICIO REIS,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52084639,52,5221908,ESC MUL GILBERTO PEREIRA MACHADO,2018,1,3,1,0,,22/01/2018,20/12/2018,1,0,0,0,0,0,1,0,0,0,0
52078760,52,5214606,COLEGIO SANTA MONICA,2018,3,4,1,,,,,,,,,,,,,,,
52043304,52,5200100,ESC MUL FORMIGA,2018,2,3,2,,,,,,,,,,,,,,,
52094979,52,5217609,ESCOLA TOCA DA CORUJINHA,2018,3,3,2,,,,,,,,,,,,,,,
52085350,52,5208004,ESC MUL JULIO CESAR LACERDA,2018,1,3,2,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52085376,52,5204003,CRECHE MUN CANTINHO DO CEU,2018,1,3,1,0,,05/02/2018,21/12/2018,1,0,0,0,1,0,0,0,0,0,0
52085384,52,5208004,ESC MUL FRANKLIN GRAHAM,2018,1,3,1,0,,22/01/2018,21/12/2018,1,1,0,0,0,0,1,1,0,0,0
52085414,52,5201108,COLEGIO EXATO,2018,1,4,1,0,1,23/01/2018,20/12/2018,1,0,0,0,0,0,0,1,1,0,0
52085430,52,5215603,AFMA ACAO SOCIAL COMUNITARIA,2018,1,4,2,0,4,01/02/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52085449,52,5215603,CRECHE MUNICIPAL LAURA VICUNA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,0,0,0,0,0,0
52085457,52,5201108,ESCOLA MUNICIPAL WALMIR BASTOS RIBEIRO,2018,1,3,1,0,,24/01/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52085465,52,5201108,FACULDADE SENAI ROBERTO MANGE,2018,1,4,1,0,1,01/02/2018,20/12/2018,0,0,1,0,0,0,0,0,0,0,0
52085473,52,5219902,CRECHE BEATO ARNALDO JANSSEN,2018,1,4,1,0,4,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52085481,52,5201108,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JOSE CUPERTINO DE PAULA,2018,1,3,1,0,,24/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52085490,52,5200100,ESCOLA ANA MARIA RIVIER,2018,1,4,1,0,4,22/01/2018,20/12/2018,1,0,0,0,1,1,1,0,0,0,0
52085503,52,5201108,SERVICO SOCIAL DO COMERCIO,2018,1,4,1,0,1,18/01/2018,14/12/2018,1,0,0,0,1,1,0,0,0,0,0
52085520,52,5214507,NUCLEO ASSISTENCIAL DOM BOSCO,2018,1,4,1,0,4,08/01/2018,19/12/2018,1,0,0,0,1,1,0,0,0,0,0
52085538,52,5201405,COLEGIO ESTADUAL SANTA LUZIA,2018,1,2,1,0,,22/01/2018,31/12/2018,1,0,0,0,0,0,0,0,1,0,0
52096645,52,5208707,SERVICO NACIONAL DE APRENDIZAGEM DO TRANSPORTE - SENAT,2018,2,4,1,,,,,,,,,,,,,,,
52097080,52,5208707,CMEI DRA MARIZETE FERNANDES DE CASTRO CARVALHO,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52097099,52,5208707,CRECHE E EDUCANDARIO ESPIRITA RECANTO DE PAZ PAULA PRADO,2018,1,4,1,0,4,17/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52097102,52,5208707,CRECHE CASA DO CAMINHO,2018,1,4,1,0,4,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52097110,52,5200258,ESCOLA CRISTO REINA,2018,1,4,1,0,1,08/02/2018,16/12/2018,1,0,0,0,1,1,1,1,0,0,0
52097129,52,5201108,CENTRO DE EDUCACAO INFANTIL RAINHA DA PAZ,2018,1,4,1,0,3,24/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52097137,52,5201108,CENTRO DE EDUCACAO INFANTIL BETE SHALOM III,2018,1,4,1,0,4,09/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52097145,52,5201108,CENTRO DE EDUCACAO INFANTIL BATISTA CENTRAL DE ANAPOLIS,2018,1,4,1,0,3,24/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52097153,52,5201108,CENTRO DE EDUCACAO INFANTIL PRESBITERIANA RENOVADA CENTRAL,2018,1,4,1,0,3,10/01/2018,20/12/2018,1,0,0,0,1,1,0,0,0,0,0
52097170,52,5217401,CRECHE LUARA SISTEROLLI DE CARVALHO ANDRADE,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,0,0,0,0,0,0
52097188,52,5210000,CMEI HORTENCIA MOREIRA DE PAULA - VO FIA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52097226,52,5208905,IFG - CAMPUS CIDADE DE GOIAS,2018,1,1,1,0,,07/02/2018,21/12/2018,1,1,1,0,0,0,0,0,0,1,0
52097234,52,5201405,IFG - CAMPUS APARECIDA DE GOIANIA,2018,1,1,1,0,,06/03/2018,15/12/2018,1,1,1,0,0,0,0,0,0,1,0
52097242,52,5217401,ESCOLA LUZ DA HUMANIDADE,2018,1,4,1,0,4,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52097250,52,5204508,COLEGIO PCA,2018,1,4,1,0,1,09/01/2018,14/12/2018,1,0,0,0,1,0,0,0,0,0,0
52093794,52,5218003,ESC ISOLADA BASILIO MARTINS DA CUNHA,2018,3,3,2,,,,,,,,,,,,,,,
52097730,52,5201108,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JORGE AMADO,2018,1,3,1,0,,10/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52097749,52,5218805,ESCOLA MEGA,2018,1,4,1,0,1,18/01/2018,18/12/2018,1,0,0,0,1,1,1,1,0,0,0
52097757,52,5221858,ESCOLA MUNICIPAL MARCUS ANTONIO SALERNO,2018,1,3,1,0,,05/02/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52097765,52,5221858,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PRIMEIRA INFANCIA,2018,1,3,1,0,,05/02/2017,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52097773,52,5221403,CENTRO MUNICIPAL DE EDUCACAO INFANTIL VALERIA PERILLO,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52097781,52,5201108,COLEGIO PRIME,2018,1,4,1,0,1,29/01/2018,07/12/2018,1,0,0,0,0,0,1,1,1,0,0
52097790,52,5205471,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ALEXANDER CORREA RODRIGUES JUNIOR FU,2018,1,3,1,0,,17/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52097803,52,5205471,CENTRO EDUCACIONAL MUNICIPAL DE APOIO A INCLUSAO SOCIAL CEMAIS,2018,1,3,1,0,,05/02/2018,19/12/2018,0,0,0,0,0,0,0,0,0,0,0
52097820,52,5212105,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PEDRO GONCALVES MAGALHAES,2018,1,3,1,0,,29/01/2018,14/12/2018,1,0,0,0,1,1,0,0,0,0,0
52097838,52,5208004,ESCOLA MUNICIPAL SAO FRANCISCO DE ASSIS,2018,1,3,2,1,,22/01/2018,21/12/2018,1,1,0,0,0,1,1,0,0,0,0
52097846,52,5208004,ESCOLA MUNICIPAL FABIOLA RIBEIRO DE SOUZA MARINHO,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52097854,52,5201405,ESCOLA MUNICIPAL DE TEMPO INTEGRAL PROFESSORA VINOVITA GUIMARAES DA SILVA,2018,1,3,1,0,,18/01/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52097862,52,5201405,COLEGIO CUNHA,2018,1,4,1,0,1,16/01/2018,18/12/2018,1,0,0,0,0,0,1,1,1,0,0
52097889,52,5208707,ESCOLA EDUCACIONAL BRINCARTE,2018,1,4,1,0,1,22/01/2018,21/12/2018,1,0,0,0,1,1,1,0,0,0,0
52080331,52,5208707,LAR ESP FRANCISCA DE LIMA UNI BERC JOANA DE ANGELI,2018,3,4,1,,,,,,,,,,,,,,,
52098419,52,5208707,CENTRO MUNICIPAL DE EDUCACAO INFANTIL HUGO DE MORAIS,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52098435,52,5215231,ESCOLA MUNICIPAL ALVORADA,2018,1,3,1,0,,19/02/2018,20/12/2018,1,0,0,0,0,1,1,0,0,0,0
52098443,52,5215231,CENTRO MUNICIPAL DE EDUCACAO INFANTIL TIA NENGA,2018,1,3,1,0,,19/02/2018,20/12/2018,1,0,0,0,0,1,0,0,0,0,0
52098451,52,5205000,CENTRO MUNICIPAL DE EDUCACAO INFANTIL DONA ZEZE,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,0,0,0,0,0,0
52098460,52,5209200,CENTRO MUNICIPAL DE EDUCACAO INFANTIL FLORIPES MARIA DE JESUS,2018,1,3,1,0,,22/01/2018,22/12/2018,1,0,0,0,1,0,0,0,0,0,0
52098478,52,5200258,CENTRO DE ENSINO UNIBRAS,2018,1,4,1,0,4,08/01/2018,20/12/2018,0,1,0,0,0,0,0,0,0,0,0
52098486,52,5202155,CMEI ADOLFO GONCALVES,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52098494,52,5221858,ESCOLA MUNICIPAL ZACARIAS MARTIN BAJO CASTRILLO,2018,1,3,1,0,,05/02/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52098508,52,5221858,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ANTONIO CARLOS ASSIS,2018,1,3,1,0,,05/02/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52098516,52,5221858,ESCOLA MUNICIPAL JUDITE MARIA DA SILVA,2018,1,3,1,0,,05/02/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52098532,52,5205109,ESCOLA SESI CATALAO,2018,1,4,1,0,1,22/01/2018,18/12/2018,1,1,0,0,0,0,0,0,1,0,0
52098540,52,5218805,EDUCANDARIO ESPIRITA JOAO CURY NASSER,2018,1,4,1,0,4,22/01/2018,13/12/2018,1,0,0,0,0,1,1,0,0,0,0
52098559,52,5217609,ESCOLA PEQUENINOS DE JESUS,2018,1,4,1,0,1,31/01/2018,19/12/2018,1,0,0,0,1,1,1,0,0,0,0
52098567,52,5221858,ESCOLA MUNICIPAL ELVIS CAVALCANTE DE ANDRADE,2018,1,3,1,0,,05/02/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52043037,52,5220686,ESC MUL SONHO DE CRIANCA,2018,2,3,2,,,,,,,,,,,,,,,
52086569,52,5208707,COLEGIO PHISICAL,2018,3,4,1,,,,,,,,,,,,,,,
52103609,52,5218805,CENTRO DE EDUCACAO INFANTIL PAULO VICTOR DE OLIVEIRA LEAO,2018,2,4,1,,,,,,,,,,,,,,,
52099091,52,5221858,ESCOLA MUNICIPAL NELSON MANDELA,2018,1,3,1,0,,05/02/2018,21/12/2018,1,0,0,0,0,0,0,1,0,0,0
52099105,52,5221858,ESCOLA MUNICIPAL CHICO MENDES,2018,1,3,1,0,,05/02/2018,21/12/2018,1,0,0,1,0,0,1,1,0,0,0
52099113,52,5201405,ESCOLA SANTA URSULA,2018,1,4,1,0,1,23/01/2018,19/12/2018,1,0,0,0,1,1,1,0,0,0,0
52099121,52,5208004,CENTRO MUNICIPAL DE EDUCACAO INFANTIL HILDA RAMOS DE SOUZA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52099130,52,5208004,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MARIA DO ROSARIO VIANA PINTO,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52099148,52,5208004,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ANNA RIBEIRO DE FREITAS,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52099156,52,5205109,ESCOLA MUNICIPAL DARIO PIRES,2018,1,3,1,0,,15/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52099164,52,5205109,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JOAO MARGON VAZ,2018,1,3,1,0,,15/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52099172,52,5205109,CENTRO MUNICIPAL DE EDUCACAO INFANTIL NATALIA SAFATLE SOARES,2018,1,3,1,0,,15/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52099180,52,5208707,ESCOLA CRISTA JAIME ROSE,2018,1,4,1,0,1,22/01/2018,07/12/2018,1,0,0,0,1,1,1,0,0,0,0
52099202,52,5205406,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ISABEL DE CASTRO DOURADO,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,0,0,0,0,0,0
52099210,52,5208707,ESCOLA APRENDER PENSANDO,2018,1,4,1,0,1,22/01/2018,14/12/2018,1,0,0,0,1,1,1,1,0,0,0
52099229,52,5208707,ESCOLA EVANGELICA RUMO A VITORIA,2018,1,4,1,0,1,22/01/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52099237,52,5220108,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA MARIA DIVINA DA SILVA ALMEIDA,2018,1,3,1,0,,22/01/2018,19/12/2018,1,0,0,0,1,0,0,0,0,0,0
52093824,52,5218805,ESCOLA ESCADINHA DO SABER,2018,2,4,1,,,,,,,,,,,,,,,
52215369,52,5209705,CMEI MARIA DA LUZ DE JESUS,2018,1,3,1,0,,22/01/2018,14/12/2018,1,0,0,0,1,1,0,0,0,0,0
52215377,52,5208400,CMEI CENTRO MUNICIPAL DE EDUCACAO INFANTIL CARMEM DIVINA DA COSTA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52215385,52,5208707,INSTITUTO TECNOLOGICO DO ESTADO DE GOIAS EM ARTES BASILEU FRANCA,2018,1,2,1,0,,05/02/2018,21/12/2018,0,0,1,0,0,0,0,0,0,0,0
52216357,52,5208707,COLEGIO IMPACTO,2018,1,4,1,0,1,15/01/2018,21/12/2018,0,1,0,0,0,0,0,0,0,0,0
52218350,52,5208707,COLEGIO NOVA EPOCA,2018,1,4,1,0,1,30/01/2018,20/12/2018,1,0,0,0,0,0,0,1,1,0,0
52219356,52,5200308,CENTRO DE APOIO A INCLUSAO SOCIAL ANTONIO FERREIRA PRIMO,2018,1,3,1,0,,22/01/2018,29/12/2018,0,0,0,0,0,0,0,0,0,0,0
52219364,52,5210000,COLEGIO EINSTEIN JR,2018,1,4,1,0,1,17/01/2018,10/12/2018,1,0,0,0,0,0,0,1,1,0,0
52221350,52,5201108,ESCOLA CRESCENDO E APRENDENDO,2018,1,4,1,0,1,24/01/2018,20/12/2018,1,0,0,0,1,1,1,0,0,0,0
52222365,52,5201405,ESCOLA EVANGELICA GERACAO DO FUTURO,2018,1,4,1,0,1,01/02/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52223353,52,5221858,COLEGIO POSITIV PLUS,2018,1,4,1,0,1,29/01/2018,23/12/2018,1,0,0,0,1,1,1,1,1,0,0
52224350,52,5220108,COLEGIO MONTES BELOS,2018,1,4,1,0,1,05/02/2018,20/12/2018,0,0,1,0,0,0,0,0,0,0,0
52225356,52,5212501,ESCOLA RABISCO,2018,1,4,1,0,1,27/01/2018,20/12/2018,1,0,0,0,1,1,1,1,0,0,0
52037606,52,5208707,ESCOLA GIZ DE COR,2018,3,4,1,,,,,,,,,,,,,,,
52226352,52,5207600,ESCOLA MUNICIPAL ISMAEL MARTINS SOBRINHO,2018,1,3,2,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52227359,52,5200258,CENTRO MUNICIPAL DE EDUCACAO INCLUSIVA,2018,1,3,1,0,,24/01/2018,20/12/2018,0,0,0,0,0,0,0,0,0,0,0
52002535,52,5207535,ESC MUL NS SENHORA APARECIDA,2018,4,3,2,,,,,,,,,,,,,,,
52032345,52,5203302,ESCOLA MUNICIPAL ANTONIO CANDIDO,2018,4,3,2,,,,,,,,,,,,,,,
52038017,52,5208707,INSTITUTO BARAO DE MACAUBAS,2018,4,4,1,,,,,,,,,,,,,,,
52034380,52,5208707,EDUCANDARIO CRISTAO EVANGELICO,2018,4,4,1,,,,,,,,,,,,,,,
52087425,52,5208707,COLEGIO DECISAO II,2018,4,4,1,,,,,,,,,,,,,,,
52037037,52,5208707,ESCOLA TECNICA DE COMERCIO DE CAMPINAS,2018,4,4,1,,,,,,,,,,,,,,,
52080978,52,5208707,CEI DOROTHEA RIBEIRO GUIMARAES,2018,4,4,1,,,,,,,,,,,,,,,
52092976,52,5208707,COLEGIO AVILA UNIDADE II,2018,4,4,1,,,,,,,,,,,,,,,
52093859,52,5212303,ESCOLA DE EDUCACAO INFANTIL E ENS FUNDAMENTAL CRIANCA FELIZ,2018,4,4,1,,,,,,,,,,,,,,,
52092518,52,5208707,COLEGIO AVILA COC,2018,4,4,1,,,,,,,,,,,,,,,
52081389,52,5208707,ESCOLA GRANDASO LTDA,2018,4,4,1,,,,,,,,,,,,,,,
52002551,52,5207535,ESC MUL PASSA TRES,2018,4,3,2,,,,,,,,,,,,,,,
52078272,52,5207535,ESC MUL TIRADENTES,2018,4,3,2,,,,,,,,,,,,,,,
52083918,52,5214002,ESCOLA RENOVACAO,2018,4,4,1,,,,,,,,,,,,,,,
52084035,52,5208707,ESCOLA ANCORA LTDA,2018,4,4,1,,,,,,,,,,,,,,,
52102424,52,5221403,CENTRO MUNICIPAL DE EDUCACAO INFANTIL DAGUIMAR REIS BARROS,2018,4,3,1,,,,,,,,,,,,,,,
52094340,52,5208707,COLEGIO PRAXIS,2018,4,4,1,,,,,,,,,,,,,,,
52032418,52,5203302,ESCOLA MUNICIPAL JOAO CRISOSTOMO DE SOUZA,2018,4,3,2,,,,,,,,,,,,,,,
52056473,52,5209952,COLEGIO LUCIA MELO,2018,4,4,1,,,,,,,,,,,,,,,
52039129,52,5212303,ESC MUNICIPAL FLORENTINO FALEIRO DA SILVA,2018,4,3,2,,,,,,,,,,,,,,,
52044173,52,5204003,ESC MUL FAZ BOA VISTA,2018,4,3,2,,,,,,,,,,,,,,,
52034135,52,5208707,COLEGIO CENTRO OESTE,2018,4,4,1,,,,,,,,,,,,,,,
52001270,52,5220207,ESC MUL BATISTA DO CENTENARIO,2018,4,3,1,,,,,,,,,,,,,,,
52080269,52,5208707,CRECHE COMUNIDADE CORUJA,2018,4,4,1,,,,,,,,,,,,,,,
52034089,52,5208707,COLEGIO DISCIPLINA LTDA,2018,4,4,1,,,,,,,,,,,,,,,
52085783,52,5213905,ALDEIA SAO JOSE,2018,4,4,1,,,,,,,,,,,,,,,
52075850,52,5208707,ESCOLA INFANTIL ORDEM E PROGRESSO,2018,4,4,1,,,,,,,,,,,,,,,
52069680,52,5221403,CENTRO DE ENSINO ESPECIAL SAO VICENTE DE PAULO,2018,4,4,1,,,,,,,,,,,,,,,
52121208,52,5202155,ESCOLA ALICE MEIRELES,2018,4,4,1,,,,,,,,,,,,,,,
52096793,52,5208707,COLEGIO NOVA DIMENSAO,2018,4,4,1,,,,,,,,,,,,,,,
52032337,52,5203302,ESCOLA MUNICIPAL ANTONIO BATISTA DA SILVA,2018,4,3,2,,,,,,,,,,,,,,,
52101754,52,5221858,FACULDADE ANHANGUERA DE VALPARAISO,2018,4,4,1,,,,,,,,,,,,,,,
52081303,52,5208707,ESCOLA PETER PAN LTDA,2018,4,4,1,,,,,,,,,,,,,,,
52072886,52,5208905,ESC MUL SAO PEDRO,2018,4,3,2,,,,,,,,,,,,,,,
52073351,52,5200175,ESCOLA MUNICIPAL MULTIGRADUADA FAZENDA MOZONDO,2018,4,3,2,,,,,,,,,,,,,,,
52073599,52,5221858,COLEGIO ESTADUAL DARCI RIBEIRO,2018,4,2,1,,,,,,,,,,,,,,,
52073602,52,5221858,COLEGIO CESAN,2018,4,4,1,,,,,,,,,,,,,,,
